,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,102,102 - Do you use any of the following LIP makeup?,Lip tint,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,102,102 - Do you use any of the following LIP makeup?,Lipstick (gloss finish),13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,102,102 - Do you use any of the following LIP makeup?,"Lipstick (matte finish),",13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,103,103 - Do you use any of the following EYE makeup?,Eye shadow,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,103,103 - Do you use any of the following EYE makeup?,Mascara,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,104,104 - Name five (5) athletes that play in the Philippines that you follow,I don't know any athletes in the Philippines,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,105,105 - Do you use any of the following SKINCARE products?,Facial wash,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,105,105 - Do you use any of the following SKINCARE products?,Moisturizer,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,105,105 - Do you use any of the following SKINCARE products?,Toner,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,106,106 - Which of the following local sports leagues do you watch and follow?,"None, I do NOT follow any local sports leagues",13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,107,107 - Which of the following products / services have you used in past year?,"No, I have not availed of any hair treatments in the past year",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,108,108 - Which of the following sports do you watch and follow?,None of the above,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,109,109 - Which of the following international leagues do you watch and follow?,"None, I do NOT follow any international sports leagues",13/09/2017
